Gene Symbols,20-29,30-39,40-49,50-59,60-69,70-79
RP11-22L13.1,NA,0.29040404040404,0.0821152703505645,0.181061956463026,0.224920776391365,0.165775401069519
ARHGEF16,NA,0.396710837671557,0.315759583530525,0.226112726207378,0.354136649664335,0.45249645054425
RP11-168F9.2,NA,0.401238231682358,0.270519852640197,0.332579330473936,0.309578387228817,0.468778141629144
MEGF6,NA,0.313734612775032,0.195440535039256,0.257577299602598,0.248788601337598,0.376940971212562
RP11-46F15.2,NA,0.369172185430464,0.40323178807947,0.377832630945214,0.358668138337013,0.558105960264901
TPRG1L,NA,0.710512712063537,0.237945862117581,0.362534124553016,0.461357311068294,0.547617369237276
WRAP73,NA,0.549510275069797,0.236367797153188,0.285592235887444,0.386887780269628,0.497002151128198
TP73,NA,0.477690950340308,0.132493067809428,0.184291236030586,0.246218805142425,0.307285102092261
RP5-1092A11.5,NA,0.590663851747596,0.193947923997185,0.0706789462411651,0.114342012667136,0.0714285714285714
TP73-AS1,NA,0.555772404163493,0.306956080223407,0.388147510403214,0.3600253871541,0.50296712363544
CCDC27,NA,0.295714285714286,0.221714285714286,0.170714285714286,0.214285714285714,0
SMIM1,NA,0.438162395853008,0.238415286784612,0.243300876791976,0.29693755960834,0.419835673361456
LRRC47,NA,0.663154031666142,0.266286568103177,0.354138814616756,0.373032460618966,0.44027209814407
RN7SL574P,NA,0.346269346269346,0.337893277893278,0.315047154177589,0.311757023295485,0.288334488334488
RP1-286D6.5,NA,0.639798240427171,0.144206131627515,0.335711235344359,0.391162848418847,0.409832344842827
CEP104,NA,0.592486164325245,0.291358024691358,0.347997213514455,0.412747552149851,0.411132396764581
DFFB,NA,0.624410644362164,0.304280653152553,0.375306029044608,0.405415511139919,0.4046509149996
C1orf174,NA,0.534648345153664,0.379403073286052,0.32061976144423,0.357121749408984,0.530868301812451
LINC01134,NA,0.408679289662472,0.263648124191462,0.315939642785922,0.334759677579859,0.304049551138814
LINC01346,NA,0.334285714285714,0.0765714285714286,0.162597402597403,0.125714285714286,0
LINC01345,NA,0,0,0.0915099882491187,0.199324324324324,0
LINC01777,NA,0.138257575757576,0.15,0.116391184573003,0.0512121212121212,0
LINC01646,NA,0,0,0.036448193813541,0.110409491006506,0
AJAP1,NA,0.509288888888889,0.160501333333333,0.325457777777778,0.289089230769231,0.394192592592593
RP1-58B11.1,NA,0.187078651685393,0,0,0.168712186689715,0
RP11-154H17.1,NA,0,0.075049504950495,0.116358157554886,0.0552988632196553,0.065016501650165
NPHP4,NA,0.540778383738225,0.261725334655429,0.311719945679119,0.356584417070287,0.551778631631135
KCNAB2,NA,0.71120632653601,0.495866063635642,0.21873501478254,0.353915734348965,0.368007617233992
CHD5,NA,0.416466986155485,0.305129570465034,0.278683735652585,0.219190628328009,0.433676487989587
RPL22,NA,0.413354960800216,0.267394459384471,0.301251081696721,0.323817685707812,0.494376147180604
RP1-120G22.11,NA,0.391983176530282,0.412005061712546,0.320368608770605,0.335875240353756,0.442253379059915
RNF207,NA,0.429961502721359,0.241295632550113,0.351915812847713,0.331420760997291,0.23872737731758
ICMT,NA,0.624155255988395,0.340781233414712,0.406119769432766,0.348485298800552,0.361400063687507
LINC00337,NA,0.487717661691542,0.263888888888889,0.260743384526642,0.287874861802101,0.269071310116086
GPR153,NA,0.188995627173501,0.299039355438488,0.27497111562549,0.286320813435781,0.286948088466527
ACOT7,NA,0.561217499102861,0.185927967898737,0.202556243165078,0.255710948106472,0.32429126023554
HES2,NA,0.574971701164295,0.345730918499353,0.269341639012318,0.317590680664743,0.526964747736093
ESPN,NA,0.504117379435851,0.197202001819836,0.20673603143833,0.313343132451413,0.480633909614801
RP1-202O8.2,NA,0.38336143901068,0.155705452501405,0.281372962338392,0.380365373805509,0.449163856098932
TNFRSF25,NA,0.539123184734887,0.293743667679838,0.378122109158187,0.31054022809342,0.394770910728357
PLEKHG5,NA,0.521775508452759,0.203020681369604,0.333860659132375,0.329889298892989,0.61926113447181
NOL9,NA,0.479994072317724,0.196443390634262,0.342755341357181,0.362631662942866,0.406676052163604
RP11-58A11.2,NA,0.371952448116059,0.193109006649204,0.220003022365505,0.196789576197193,0.284505339512392
TAS1R1,NA,0.384485666104553,0.101264755480607,0.271634983903112,0.248704015989008,0.299430860033727
ZBTB48,NA,0.614072085889571,0.352377300613497,0.372403095370887,0.430538513974097,0.482873210633947
KLHL21,NA,0.507205278083222,0.134093408183344,0.215472125536365,0.368727935644424,0.385453440592627
PHF13,NA,0.521871266952428,0.227545499262174,0.33934427189469,0.300974907809956,0.415518937530743
THAP3,NA,0.655743327513096,0.320279371414318,0.313900865908848,0.356540376744917,0.478969194312796
DNAJC11,NA,0.570530180719754,0.210457788656841,0.278903560894082,0.294925544743263,0.307848549554711
LINC01672,NA,0.0717213114754098,0,0.0742909185532136,0.111515887472172,0
RP11-312B8.1,NA,0.667812798471824,0.314574976122254,0.351967071451312,0.308748098623934,0.374976122254059
CAMTA1,NA,0.403378561212262,0.314913603154355,0.368629902838213,0.354006726197379,0.483271483242491
RP11-312B8.2,NA,0,0,0.0817920988744206,0.129441624365482,0.181218274111675
