GeneA,GeneB
TFAP2A,IMPDH2
TFAP2A,KISS1
TFAP2A,KIT
TFAP2A,KLF12
TFAP2A,KRT5
TFAP2A,L1CAM
TFAP2A,LNPEP
TFAP2A,MCAM
TFAP2A,MMP2
TFAP2A,MMP9
TFAP2A,MMP9
TFAP2A,MPG
TFAP2A,MUC4
TFAP2A,MUC4
TFAP2A,NME3
TFAP2A,NR3C1
TFAP2A,OAT
TFAP2A,PLAUR
TFAP2A,POLD2
TFAP2A,PRKCA
TFAP2A,PTEN
TFAP2A,PTGS2
TFAP2A,PVR
TFAP2A,SLC19A1
TFAP2A,SNAP91
TFAP2A,SOD2
TFAP2A,SPRY2
TFAP2A,SULT1E1
TFAP2A,TAF7
TFAP2A,TH
TFAP2A,TIMP2
TFAP2A,VEGFA
TFAP2A,VEGFA
TFAP4,CDKN1A
TFAP4,CLCN5
TFAP4,IFNG
TFAP4,MDM2
TFAP4,MUC4
TFAP4,PPP2R2B
TFAP4,SALL2
TFCP2,A2M
TFCP2,FGA
TFCP2,GSK3B
TFCP2,PAX6
TFCP2,SPP1
TFCP2,TF
TFCP2,TYMS
TFCP2,WT1
TFCP2L1,CYP11A1
TFEB,TYR
TFEB,TYRP1
TFPT,EAF1
TFPT,EAF2
THRA,CGA
THRA,SERPINC1
THRB,CGA
THRB,CGA
THRB,POR
TLE3,RUNX1
TNFAIP3,IRF7
TNFAIP3,JUN
TNFAIP3,NFKB1
TNFAIP3,NFKB1
TNFAIP3,RELA
TNFAIP3,RELA
TNFAIP3,SATB1
TOB1,IL2
TP53,ABCB1
TP53,ABCB1
TP53,AFP
TP53,AKT1
TP53,ALKBH2
TP53,ALOX5
TP53,ANKRD1
TP53,ANTXR1
TP53,APAF1
TP53,APCS
TP53,AQP3
TP53,ATF3
TP53,ADGRB1
TP53,BAX
TP53,BAX
TP53,BBC3
TP53,BBC3
TP53,BCL2
TP53,BCL2
TP53,BCL2L1
TP53,BCL2L1
TP53,BCL3
TP53,BDKRB2
TP53,BGLAP
TP53,BIRC5
TP53,BIRC5
TP53,BRCA1
TP53,BRCA1
TP53,BRCA2
TP53,BTG2
TP53,BTG3
TP53,CABLES1
TP53,CARM1
TP53,CASP1
TP53,CASP3
TP53,CAV1
TP53,CCNA1
TP53,CCNA2
TP53,CCNB1
TP53,CCNB2
TP53,CCND1
TP53,CD82
TP53,CDK1
TP53,CDK1
TP53,CDK2
TP53,CDK4
TP53,CDKN1A
TP53,CDKN1A
TP53,CDKN1A
TP53,CDKN1B
TP53,CHEK1
TP53,CHEK1
TP53,CHEK2
TP53,CHUK
TP53,CKM
TP53,CRYAB
TP53,CTNNB1
TP53,CTSD
TP53,CYFIP2
TP53,DDB1
TP53,DDB1
TP53,DDB2
TP53,DDB2
TP53,DKK1
TP53,DNMT1
TP53,DNMT1
TP53,DNMT1
TP53,DUSP1
TP53,E2F1
TP53,E2F3
TP53,E2F7
TP53,EGFR
TP53,EGR1
TP53,ELF4
TP53,EPHA2
TP53,ESR1
TP53,EZH2
TP53,EZH2
TP53,FAS
TP53,FAS
TP53,FDXR
TP53,FGF2
TP53,FLT1
TP53,FLT1
TP53,FOXM1
TP53,FOXO3
TP53,FRMD5
TP53,FUS
TP53,GADD45A
TP53,GADD45A
TP53,GADD45A
TP53,GC
TP53,GDF15
TP53,GDF15
TP53,GLI2
TP53,GML
TP53,GPNMB
TP53,GSTP1
TP53,HIPK2
TP53,HNF4A
TP53,HRAS
TP53,HSF1
TP53,HSP90AB1
TP53,ID1
TP53,ID2
TP53,IER3
TP53,IFI16
TP53,IFI16
TP53,IGF1R
TP53,IGF1R
TP53,IGFBP3
TP53,ING1
TP53,IPO7
TP53,KLF2
TP53,MAD1L1
TP53,MAP4
TP53,MCL1
TP53,MCM7
TP53,MDM2
TP53,MDM2
TP53,MDM4
TP53,MET
TP53,MGMT
TP53,MGMT
TP53,MKI67
TP53,MMP1
TP53,MMP2
TP53,MMP2
TP53,MUC2
TP53,MYC
TP53,MYC
TP53,NFKB1
TP53,NKX3-1
TP53,NLRC4
TP53,NME1
TP53,OGG1
TP53,PAX5
TP53,PDGFRB
TP53,PERP
TP53,PERP
TP53,PIAS3
TP53,PLAGL1
TP53,PLK1
TP53,PLK3
TP53,PMAIP1
TP53,PMAIP1
TP53,PML
TP53,POLD1
TP53,PPARGC1A
TP53,PTPA
TP53,PRC1
TP53,PRG3
TP53,PRKAB1
TP53,PTEN
TP53,PTEN
TP53,PTPN13
TP53,PTTG1
TP53,PTTG1
TP53,RAD51B
TP53,RASSF1
TP53,RB1
TP53,RECQL4
TP53,REEP5
TP53,RELA
TP53,RRM2B
TP53,S100B
TP53,SFN
TP53,SIAH1
TP53,SIVA1
TP53,SIVA1
TP53,SLC2A1
TP53,SLC6A6
TP53,SMAD3
TP53,SSTR2
TP53,STAT1
TP53,STAT3
TP53,TBXAS1
TP53,TCEAL1
TP53,TCF7L2
TP53,TERT
TP53,THBS1
TP53,THBS1
TP53,TNFRSF10A
TP53,TNFRSF10B
TP53,TNFRSF10B
TP53,TP53
TP53,TP53
TP53,TP53I3
TP53,TP53I3
TP53,TP73
TP53,TRIM22
TP53,TYMS
TP53,UHRF1
TP53,UHRF1BP1
TP53,VCAN
TP53,VEGFA
TP53,VEGFA
TP53,WRN
TP53,XPC
TP53,XPO1
TP53BP1,BRCA1
TP53BP1,BRCA1
TP63,BAX
TP63,BRCA1
TP63,CDKN1A
TP63,DDB2
TP63,DEC1
TP63,EVPL
TP63,FDXR
TP63,ID2
TP63,KLF4
TP63,PPARA
TP63,SMARCD3
TP63,TCF4
TP63,VDR
TP63,VDR
TP63,XPC
TP63,ZNF750
TP73,AQP3
TP73,BAX
TP73,BBC3
TP73,BIRC5
TP73,CABLES1
TP73,CDK1
TP73,CDKN1A
TP73,CDKN1A
TP73,E2F1
TP73,FDXR
TP73,MDM2
TP73,PMAIP1
TP73,TERT
TP73,VDR
TRAF6,CD40
TRAF6,TICAM1
TRAF6,VEGFA
TRERF1,CCR7
TRERF1,CD40
TRERF1,CD80
TRERF1,CD86
TRERF1,LILRB1
TRERF1,LILRB2
TRERF1,LILRB4
TRIM16,DES
TRIM16,E2F1
TRIM16,VIM
TRIM22,NFKB1
TRIM22,RELA
TRIM25,DDX58
TRIP6,CDK6
TRPS1,KLK3
TRPS1,RUNX2
TRRAP,CCND2
TRRAP,MITF
TSC22D1,CNP
TSC22D3,CCND1
TSC22D3,CDKN1A
TSC22D3,FOXO1
TSC22D3,FOXO3
TSC22D3,FOXO4
TSG101,CEP55
TSG101,EGFR
TSG101,REG4
TTF2,TPO
TTF2,TSG101
UBTF,TAF1B
UHRF1,ABCB1
UHRF1,PPARG
UHRF1,RB1
UHRF1,TOP2A
UHRF1,VEGFA
UPF1,NCBP1
UPF1,SLBP
USF2,ABCA1
USF2,APC
USF2,APOA2
USF2,APOA5
USF2,APOA5
USF2,ASCL2
USF2,ASPH
USF2,B2M
USF2,BRCA1
USF2,BRCA2
USF2,CD2
USF2,CEACAM1
USF2,CEACAM5
USF2,CFTR
USF2,CTSB
USF2,CTSD
USF2,CXCR2
USF2,CXCR4
USF2,CYP19A1
USF2,EPAS1
USF2,FBP1
USF2,FCER1A
USF2,FMR1
USF2,FMR1
USF2,HIF1A
USF2,HMOX1
USF2,HOXB4
USF2,HOXB4
USF2,IGF2R
USF2,LIPC
USF2,MYH9
USF2,NR5A1
USF2,P4HA1
USF2,PDX1
USF2,PF4
USF2,PIGR
USF2,PIGR
USF2,PKLR
USF2,POU2F1
USF2,PTGS2
USF2,PTPN6
USF2,SF1
USF2,SLC19A1
USF2,TCN2
USF2,TERT
USF2,TERT
USF2,TERT
USF2,TGFB1
USF2,TGFB1
USF2,TGFB2
USF2,TGFB2
USF2,THBS1
USF2,TOP3A
VHL,ANGPT2
VHL,AR
VHL,CA12
VHL,CA9
VHL,CCND1
VHL,CDKN1B
VHL,CDKN1C
VHL,COL4A2
VHL,CXCR4
VHL,DAB2
VHL,HIF1A
VHL,HIF1A
VHL,IGF1R
VHL,KLF10
VHL,NMU
VHL,SPARC
VHL,BHLHE40
VHL,TCF4
VHL,TFRC
VHL,TP53
VHL,VEGFA
VHL,VEGFA
VHL,VEGFA
WWP1,ERBB4
WWP1,TGFBR1
XBP1,CCL2
XBP1,CXCL8
XBP1,DDIT3
XBP1,EDEM2
XBP1,ERN1
XBP1,ERP29
XBP1,ESR1
XBP1,GAD1
XBP1,HSPA1A
XBP1,HSPA5
XBP1,HSPA5
XBP1,IL6
XBP1,NOS2
XBP1,NPPB
XBP1,PRNP
XBP1,PTGER4
XBP1,SOD2
XBP1,VEGFA
XBP1,WFS1
XBP1,ZHX2
XPC,CASP2
XPC,CPD
XPC,KIN
XPC,RNF111
XRCC5,CD40
XRCC5,ERBB2
XRCC5,ETS1
XRCC6,CD40
XRCC6,ERBB2
YBX1,ABCB1
YBX1,ABCB1
YBX1,ABCB1
YBX1,AGT
YBX1,ANAPC4
YBX1,AR
YBX1,CCNB1
YBX1,CCNC
YBX1,CDC20
YBX1,CDH1
YBX1,CDKN3
YBX1,CKS2
YBX1,CXCR4
YBX1,E2F1
YBX1,EGFR
YBX1,ERBB2
YBX1,ERBB2
YBX1,ERBB3
YBX1,FAS
YBX1,KPNA2
YBX1,MET
YBX1,MIA
YBX1,MMP13
YBX1,MMP2
YBX1,MNAT1
YBX1,MYCN
YBX1,RAD9A
YBX1,RBBP8
YBX1,SKP2
YBX1,SLC6A4
YBX1,SUMO1
YBX1,TOP2A
YBX1,TYMS
YEATS4,TP53
ZBTB14,FHL2
ZBTB16,BCL2
ZBTB16,BID
ZBTB16,CCNA2
ZBTB16,CCNA2
ZBTB16,CEBPA
ZBTB16,CRABP1
ZBTB16,CXCR4
ZBTB16,GFI1
ZBTB16,ID2
ZBTB16,LEF1
ZBTB16,SOX9
ZBTB17,CDKN1A
ZBTB17,CDKN1A
ZBTB17,CDKN2B
ZBTB5,CDKN1A
ZBTB7A,CDKN2A
ZBTB7A,FOS
ZBTB7A,MYC
ZBTB7A,PFKP
ZBTB7A,PKM
ZBTB7A,SLC2A3
ZEB2,CDH1
ZEB2,CXADR
ZEB2,ITGA5
ZEB2,MEOX2
ZEB2,POU5F1
ZEB2,VIM
ZFHX3,AFP
ZFHX3,CDKN1A
ZFHX3,MUC5AC
ZFHX3,MYB
ZFP36,CXCL8
ZFP36,ELAVL1
ZFP36,HIF1A
ZFP36,HIF1A
ZFP36,IL2
ZFP36,IL6
ZFP36,LATS2
ZFP36,SERPINB2
ZFP36,VEGFA
ZHX2,AFP
ZHX2,CCNA2
ZHX2,CCNE1
ZHX2,HNF1A
ZNF143,BUB1B
ZNF143,ESCO2
ZNF143,PCYT1A
ZNF143,TALDO1
ZNF160,TLR4
ZNF175,NTF3
ZNF202,ABCA1
ZNF202,AMACR
ZNF202,POMGNT1
ZNF217,CDH1
ZNF224,ALDOA
ZNF224,VDR
ZNF239,RBP3
ZNF300,CDKN1A
ZNF300,CDKN1B
ZNF300,CXCL8
ZNF300,IL6
ZNF300,MYC
ZNF335,REST
ZNF350,ATXN2
ZNF350,HMGA2
ZNF350,RBBP8
ZNF350,TRIM28
ZNF382,CDK6
ZNF382,HMGA2
ZNF382,ID1
ZNF382,IKBKE
ZNF382,JUN
ZNF382,MITF
ZNF382,MYC
ZNF382,NFKB1
ZNF382,STAT3
ZNF382,STAT5B
ZNF410,MMP1
ZNF423,BRCA1
ZNF444,SCARF1
ZNF76,CDKN1A
ZNF76,PCYT1A
ZNF76,TALDO1
ZNRD1,ABCB1
ZNRD1,BCL2
