GeneA,GeneB
ZBTB17,CDKN2B
ZBTB2,ARF1
ZBTB2,CDKN1A
ZBTB2,MDM2
ZBTB2,TP53
ZBTB7A,CDKN2A
ZBTB7A,FOS
ZBTB7A,MYC
ZBTB7A,PFKP
ZBTB7A,PKM
ZBTB7A,SLC2A3
ZEB1,AR
ZEB1,BCL6
ZEB1,CDH1
ZEB1,CDH1
ZEB1,CDH1
ZEB1,COL4A3
ZEB1,CXADR
ZEB1,EPCAM
ZEB1,GRHL2
ZEB1,ITGB4
ZEB1,LAMC2
ZEB1,MUC1
ZEB1,PKP3
ZEB1,POU5F1
ZEB1,SPRR1B
ZEB2,CDH1
ZEB2,CXADR
ZEB2,ITGA5
ZEB2,MEOX2
ZEB2,POU5F1
ZEB2,VIM
ZFP36,CXCL8
ZFP36,ELAVL1
ZFP36,HIF1A
ZFP36,HIF1A
ZFP36,IL2
ZFP36,IL6
ZFP36,LATS2
ZFP36,SERPINB2
ZFP36,VEGFA
ZFP36L1,VEGFA
ZMYND11,IL6
ZNF143,BUB1B
ZNF143,ESCO2
ZNF143,PCYT1A
ZNF143,TALDO1
ZNF335,REST
ZNF410,MMP1
ZNF444,SCARF1
ZNRD1,ABCB1
ZNRD1,BCL2
